env_id,episode_num,initial_height,max_height,climb_height,steps,terminated,success
28,0,0.49507683515548706,2.2094342708587646,1.7143574357032776,794,True,True
41,2,0.5,2.1867246627807617,1.6867246627807617,283,True,True
49,0,0.49526771903038025,2.2371253967285156,1.7418576776981354,796,True,True
4,0,0.501823902130127,2.209199905395508,1.7073760032653809,798,True,True
142,0,0.4993874132633209,2.305039882659912,1.8056524693965912,813,True,True
18,0,0.4981054961681366,2.237244129180908,1.7391386330127716,820,True,True
8,0,0.4982341527938843,2.2948851585388184,1.796651005744934,828,True,True
11,1,0.5,2.2484660148620605,1.7484660148620605,754,True,True
62,1,0.5,2.2436718940734863,1.7436718940734863,856,True,True
198,0,0.5020365715026855,2.242744207382202,1.7407076358795166,898,True,True
34,1,0.5,2.253603458404541,1.753603458404541,632,True,True
46,0,0.5015819072723389,2.214907646179199,1.7133257389068604,910,True,True
23,1,0.5,2.1865129470825195,1.6865129470825195,251,True,True
60,0,0.505393385887146,2.2388274669647217,1.7334340810775757,929,True,True
9,0,0.49500226974487305,2.2865347862243652,1.7915325164794922,960,True,True
1,0,0.4978252649307251,2.2704570293426514,1.7726317644119263,1000,False,True
3,0,0.49707403779029846,2.2262632846832275,1.729189246892929,1000,False,True
5,0,0.509506344795227,2.292480230331421,1.7829738855361938,1000,False,True
6,0,0.5034038424491882,2.281226634979248,1.7778227925300598,1000,False,True
7,0,0.5039188861846924,2.206509590148926,1.7025907039642334,1000,False,True
10,0,0.4936787486076355,2.290609359741211,1.7969306111335754,1000,False,True
12,0,0.504187822341919,2.205869197845459,1.70168137550354,1000,False,True
13,0,0.4909706115722656,2.2763476371765137,1.785377025604248,1000,False,True
15,0,0.49088969826698303,2.250840902328491,1.7599512040615082,1000,False,True
16,0,0.507514476776123,2.2042367458343506,1.6967222690582275,1000,False,True
17,0,0.5017372369766235,2.277740240097046,1.7760030031204224,1000,False,True
20,0,0.48547229170799255,2.2338967323303223,1.7484244406223297,1000,False,True
21,0,0.49770379066467285,2.2588038444519043,1.7611000537872314,1000,False,True
22,0,0.4995322823524475,2.280404567718506,1.7808722853660583,1000,False,True
24,0,0.49805647134780884,2.2072865962982178,1.709230124950409,1000,False,True
25,0,0.4866471588611603,2.28922176361084,1.8025746047496796,1000,False,True
26,0,0.4985913634300232,2.2126243114471436,1.7140329480171204,1000,False,True
27,0,0.5050752758979797,2.2047367095947266,1.6996614336967468,1000,False,True
